lemma,udpos,count,distinct_forms
marchage,NOUN,1845,2
shantung,NOUN,1845,2
déstocker,VERB,1845,36
argyrose,NOUN,1844,2
clupéidé,NOUN,1844,2
pantoire,NOUN,1844,2
antirides,ADJ,1843,1
antiride,ADJ,1843,2
antirides,NOUN,1843,1
achromie,NOUN,1843,2
antiride,NOUN,1843,2
biodynamie,NOUN,1843,2
différentiabilité,NOUN,1843,2
kituba,NOUN,1843,2
moxibustion,NOUN,1843,2
dépatouiller,VERB,1843,36
estiver,ADJ,1842,4
baragouinage,NOUN,1842,2
crépidule,NOUN,1842,2
cucul,NOUN,1841,1
programmiste,NOUN,1841,2
seringuer,ADJ,1840,4
encrassage,NOUN,1840,2
kremlinologue,NOUN,1840,2
neuroradiologie,NOUN,1840,2
ficellerie,NOUN,1839,2
tartarinade,NOUN,1839,2
phoniatrie,NOUN,1838,2
sassage,NOUN,1838,2
tyndallisation,NOUN,1838,2
ténifuge,NOUN,1838,2
dessertir,ADJ,1837,4
linguatule,NOUN,1837,2
navrance,NOUN,1837,2
wallingant,NOUN,1837,4
mercurien,ADJ,1836,4
toronner,ADJ,1836,4
achaler,VERB,1836,36
alkermès,NOUN,1835,1
krak,NOUN,1835,2
sécessionnisme,NOUN,1835,2
chimérisme,NOUN,1834,2
matrimoine,NOUN,1834,2
sérologiste,NOUN,1834,2
stups,NOUN,1833,1
cuisseau,NOUN,1833,2
binoclard,NOUN,1833,4
circonscriptible,ADJ,1831,2
inécouté,ADJ,1831,4
embryotome,NOUN,1831,2
immunogénétique,NOUN,1831,2
captable,ADJ,1829,2
dépavage,NOUN,1829,2
brailleur,NOUN,1829,4
pâlichon,ADJ,1828,4
pénicillé,ADJ,1828,4
revomir,ADJ,1828,4
lithophone,NOUN,1828,2
télicité,NOUN,1828,2
pleuroscopie,NOUN,1827,2
quasimodo,NOUN,1827,2
rockeur,NOUN,1827,4
chambriste,NOUN,1826,2
contresceau,NOUN,1826,2
brisable,ADJ,1825,2
recoiffer,ADJ,1825,4
cosécante,NOUN,1825,2
adénomatose,NOUN,1824,2
radariste,NOUN,1824,2
tubulopathie,NOUN,1824,2
imprégnable,ADJ,1823,2
labiodentale,NOUN,1823,2
velcro,NOUN,1823,2
néoromantisme,NOUN,1822,2
ébulliomètre,NOUN,1822,2
écrêteur,NOUN,1822,2
formable,ADJ,1821,2
pyrique,ADJ,1821,2
publicitairement,ADV,1821,1
thonine,NOUN,1821,2
transcanadienne,NOUN,1820,1
déspiritualisation,NOUN,1820,2
fartage,NOUN,1820,2
lactodensimètre,NOUN,1820,2
retournage,NOUN,1820,2
disproportionner,VERB,1820,36
entretisser,VERB,1820,36
mirepoix,ADJ,1819,1
mirepoix,NOUN,1819,1
aiguillot,NOUN,1819,2
omnicolore,ADJ,1818,2
rouloir,NOUN,1818,2
téléphonage,NOUN,1818,2
écholocation,NOUN,1818,2
biogéochimie,NOUN,1817,2
québécitude,NOUN,1817,2
sodoku,NOUN,1817,2
affourager,VERB,1817,36
multiposte,ADJ,1816,2
bioconstruction,NOUN,1816,2
interfécondation,NOUN,1816,2
silphe,NOUN,1816,2
vitriolage,NOUN,1816,2
dînatoire,ADJ,1815,2
clathrate,NOUN,1815,2
serpillère,NOUN,1815,2
traficoter,VERB,1815,37
logistiquement,ADV,1814,1
conventionalité,NOUN,1814,2
piaillerie,NOUN,1814,2
bizarroïde,ADJ,1813,2
hématoencéphalique,ADJ,1813,2
cahincaha,ADV,1813,1
déshuilage,NOUN,1813,2
encavage,NOUN,1813,2
massorète,NOUN,1813,2
multimilliardaire,NOUN,1813,2
gravillonneur,NOUN,1813,4
irréfrénable,ADJ,1812,2
coprophile,NOUN,1812,2
obvenir,ADJ,1811,4
mudrâ,NOUN,1811,1
cactacée,NOUN,1811,2
sporadicité,NOUN,1811,2
trainard,NOUN,1811,4
ressemeler,ADJ,1810,4
altocumulus,NOUN,1810,1
triongulin,NOUN,1810,2
énergisant,ADJ,1809,4
clysopompe,NOUN,1809,2
exoplanète,NOUN,1809,2
hétérogenèse,NOUN,1809,2
parador,NOUN,1808,2
rastafarisme,NOUN,1808,2
démailloter,VERB,1808,36
hétéromorphisme,NOUN,1807,2
traductologue,NOUN,1807,2
clavardage,NOUN,1806,2
santoméen,NOUN,1806,4
hiératiquement,ADV,1805,1
cétol,NOUN,1805,2
patouiller,VERB,1805,36
bourrichon,NOUN,1804,2
cordyline,NOUN,1804,2
alicyclique,ADJ,1803,2
dialypétale,ADJ,1803,2
cobaltothérapie,NOUN,1803,2
dialypétale,NOUN,1803,2
enthésopathie,NOUN,1803,2
sablerie,NOUN,1802,2
parajudiciaire,ADJ,1801,2
hominisé,ADJ,1801,4
falsificationnisme,NOUN,1801,2
jaspure,NOUN,1801,2
renfiler,VERB,1801,36
sacrifiable,ADJ,1800,2
mithridatiser,ADJ,1800,4
défilage,NOUN,1800,2
sadhu,NOUN,1800,2
surlignage,NOUN,1800,2
joggeur,NOUN,1800,4
pipier,NOUN,1800,4
aspecter,ADJ,1799,4
lianescent,ADJ,1799,4
loufiat,NOUN,1799,2
hétéroptère,ADJ,1798,2
essouchement,NOUN,1798,2
freelance,NOUN,1798,2
hétéroptère,NOUN,1798,2
réincarnationniste,NOUN,1798,2
vanesse,NOUN,1798,2
grignoteur,NOUN,1798,4
apographe,NOUN,1797,2
dévaloir,NOUN,1797,2
enflement,NOUN,1797,2
serlienne,NOUN,1797,2
épidermolyse,NOUN,1797,2
attrapeur,NOUN,1797,4
transmutabilité,NOUN,1796,2
tapiner,VERB,1796,37
désintégratif,ADJ,1795,4
attendrisseur,NOUN,1795,2
baguier,NOUN,1795,2
frasil,NOUN,1795,2
lépidoptériste,NOUN,1795,2
perditance,NOUN,1794,2
pélasgien,NOUN,1794,4
subventionneur,NOUN,1794,4
amicalisme,NOUN,1793,2
arpète,NOUN,1793,2
arrondissage,NOUN,1793,2
couroucou,NOUN,1793,2
gommette,NOUN,1793,2
transcoder,VERB,1793,36
bimensuellement,ADV,1792,1
dysendocrinie,NOUN,1792,2
métromanie,NOUN,1792,2
triterpène,NOUN,1792,2
enfonceur,NOUN,1792,4
chlorophycée,ADJ,1791,2
simplifiable,ADJ,1791,2
chlorophycée,NOUN,1791,2
dysurique,NOUN,1791,2
griottier,NOUN,1791,2
couillonner,VERB,1791,36
intransférable,ADJ,1790,2
papillifère,ADJ,1790,2
bimbo,NOUN,1790,2
isocitrate,NOUN,1790,2
cyprière,NOUN,1789,2
rechanger,ADJ,1788,4
californium,NOUN,1788,2
corécepteur,NOUN,1788,2
algonkin,NOUN,1788,4
gnathion,NOUN,1787,2
sommellerie,NOUN,1787,2
écorégion,NOUN,1787,2
flirteur,NOUN,1787,4
baquer,VERB,1787,36
clochardiser,VERB,1787,36
désoperculer,ADJ,1786,4
récup,NOUN,1786,1
appointir,VERB,1786,29
juvénilement,ADV,1785,1
bacillurie,NOUN,1785,2
défaisance,NOUN,1785,2
tavillon,NOUN,1785,2
actionnisme,NOUN,1784,2
démêlement,NOUN,1784,2
séguedille,NOUN,1784,2
télémanipulation,NOUN,1784,2
anastigmatique,ADJ,1783,2
disproportionnel,ADJ,1783,4
argyronète,NOUN,1782,2
pupazzo,NOUN,1782,3
eschatologiquement,ADV,1781,1
mandoliniste,NOUN,1781,2
nuisette,NOUN,1781,2
oxylithe,NOUN,1781,2
préménopause,NOUN,1781,2
routinièrement,ADV,1780,1
désynchroniser,VERB,1780,36
altératif,ADJ,1779,4
cumulateur,NOUN,1779,4
découronnement,NOUN,1778,2
efféminement,NOUN,1778,2
mithridatisation,NOUN,1778,2
mocheté,NOUN,1778,2
cobelligérant,NOUN,1778,4
diagnosticien,NOUN,1778,4
pléomorphe,ADJ,1777,2
sacculine,NOUN,1776,2
turbellarié,NOUN,1776,2
claper,VERB,1776,36
azine,NOUN,1775,2
biwa,NOUN,1774,2
rocambole,NOUN,1774,2
diadelphe,ADJ,1773,2
technétronique,ADJ,1773,2
romantiser,ADJ,1773,4
ramette,NOUN,1773,2
hongroyeur,NOUN,1773,4
rameter,VERB,1773,51
œsophagoscope,NOUN,1772,2
violoner,VERB,1772,36
décapoter,ADJ,1771,4
amanitine,NOUN,1771,2
strige,NOUN,1771,2
végétalisme,NOUN,1771,2
étrésillonnement,NOUN,1771,2
gaffer,ADJ,1770,4
livarot,NOUN,1770,2
salsolacée,NOUN,1770,2
avunculat,NOUN,1769,2
harnacheur,NOUN,1769,2
kanban,NOUN,1769,2
négrerie,NOUN,1769,2
particratie,NOUN,1769,2
pentanol,NOUN,1769,2
synthétisable,ADJ,1768,2
décigrade,NOUN,1768,2
mirmillon,NOUN,1768,2
orthopédagogie,NOUN,1768,2
tréhalase,NOUN,1768,2
antithétiquement,ADV,1767,1
récidivité,NOUN,1767,2
extraembryonnaire,ADJ,1766,2
bituminer,ADJ,1766,4
coorganisateur,NOUN,1766,4
emmieller,VERB,1766,36
cancérogénicité,NOUN,1765,2
thulium,NOUN,1764,2
tripalium,NOUN,1764,2
germanopratin,NOUN,1764,4
thixotrope,ADJ,1763,2
empoisser,ADJ,1763,4
comourant,NOUN,1763,2
diholoside,NOUN,1763,2
meltingpot,NOUN,1763,2
psychiatriser,VERB,1763,36
renégociable,ADJ,1762,2
séricole,ADJ,1762,2
encasteler,ADJ,1762,4
préfigurateur,ADJ,1762,4
remesurer,ADJ,1762,4
spiroïdal,ADJ,1762,4
biocratie,NOUN,1762,2
désaccoutumance,NOUN,1762,2
nivosité,NOUN,1762,2
plagiste,NOUN,1762,2
tributyrine,NOUN,1762,2
guiper,VERB,1762,36
grizzli,NOUN,1761,2
patachon,NOUN,1760,2
tétrodotoxine,NOUN,1760,2
apnéique,ADJ,1759,2
asismique,ADJ,1759,2
paroptique,ADJ,1759,2
imprécisément,ADV,1759,1
rotarien,NOUN,1759,2
uranographie,NOUN,1759,2
compisser,VERB,1759,36
randonner,VERB,1759,37
coréaliser,ADJ,1758,4
fadement,ADV,1758,1
haka,NOUN,1758,2
maranta,NOUN,1758,2
mésa,NOUN,1758,2
pifomètre,NOUN,1757,2
artériectomie,NOUN,1756,2
phlébologie,NOUN,1756,2
playback,NOUN,1756,2
smaragdite,NOUN,1756,2
spasmodicité,NOUN,1756,2
dameur,NOUN,1756,4
archéoptéryx,NOUN,1755,1
transamazonienne,NOUN,1755,1
entonnage,NOUN,1755,2
putrescibilité,NOUN,1755,2
tuyauter,VERB,1755,36
reconfigurable,ADJ,1754,2
autoritatif,ADJ,1754,4
diaphanoscopie,NOUN,1754,2
préceptoral,ADJ,1753,4
coprocesseur,NOUN,1753,2
découplement,NOUN,1753,2
phénakistiscope,NOUN,1753,2
préfiltration,NOUN,1753,2
bacciforme,ADJ,1752,2
ronceux,ADJ,1752,3
ammoniaqué,ADJ,1752,4
enficher,VERB,1752,36
neurologiquement,ADV,1751,1
akathisie,NOUN,1751,2
cattleya,NOUN,1751,2
dibasique,ADJ,1750,2
procéduralement,ADV,1750,1
crèmerie,NOUN,1750,2
dinitrile,NOUN,1750,2
chiropracteur,NOUN,1750,4
malaimé,NOUN,1750,4
déchirable,ADJ,1749,2
dissolutif,ADJ,1749,4
désocialisant,ADJ,1749,4
zieuter,VERB,1749,36
réessayer,VERB,1749,50
nigauderie,NOUN,1748,2
radioaltimètre,NOUN,1748,2
suintine,NOUN,1748,2
surinamais,NOUN,1748,3
protococcus,NOUN,1746,1
bassoniste,NOUN,1746,2
micromachine,NOUN,1746,2
minicassette,NOUN,1746,2
turlutte,NOUN,1746,2
épicrâne,NOUN,1746,2
pardonneur,NOUN,1746,4
schuss,NOUN,1745,1
empointure,NOUN,1745,2
nassériste,NOUN,1745,2
ouvrabilité,NOUN,1745,2
camionner,ADJ,1744,4
quiller,ADJ,1744,4
résinifier,ADJ,1744,4
barogramme,NOUN,1744,2
néocriticiste,NOUN,1744,2
prompteur,NOUN,1744,2
tympanoplastie,NOUN,1744,2
incivilement,ADV,1743,1
funambulisme,NOUN,1743,2
rançonneur,NOUN,1743,4
promotionner,VERB,1743,36
guincher,VERB,1743,37
halogénation,NOUN,1742,2
hightech,NOUN,1742,2
aquariophilie,NOUN,1741,2
brutaliste,NOUN,1741,2
bélouga,NOUN,1741,2
cyanoacrylate,NOUN,1741,2
monophtongue,NOUN,1741,2
ridiculité,NOUN,1741,2
tierçage,NOUN,1741,2
électrisable,ADJ,1740,2
gugusse,NOUN,1740,2
phytoalexine,NOUN,1740,2
planétologie,NOUN,1740,2
uniformitarisme,NOUN,1740,2
réflexible,ADJ,1739,2
amiantose,NOUN,1739,2
géolocalisation,NOUN,1739,2
hipparque,NOUN,1739,2
sacchariné,ADJ,1738,4
cosignature,NOUN,1738,2
paraboliquement,ADV,1737,1
huchet,NOUN,1737,2
malletier,NOUN,1737,4
ignigène,ADJ,1736,2
joncer,ADJ,1736,4
photosensibilisant,ADJ,1736,4
euphémiquement,ADV,1736,1
brulure,NOUN,1736,2
cénure,NOUN,1736,2
malvenant,ADJ,1735,4
bêtatron,NOUN,1735,2
snowboard,NOUN,1735,2
zée,NOUN,1735,2
entreregarder,VERB,1735,26
indenter,VERB,1735,36
zutique,ADJ,1734,2
potamot,NOUN,1734,2
pétomane,NOUN,1734,2
artificialiser,VERB,1734,36
antimite,NOUN,1733,2
autruchon,NOUN,1733,2
dyspraxique,NOUN,1733,2
fauchard,NOUN,1733,2
interclassement,NOUN,1733,2
mozzarella,NOUN,1733,2
newsmagazine,NOUN,1733,2
calqueur,NOUN,1733,4
hydrocution,NOUN,1732,2
pseudobulbaire,ADJ,1731,2
flinguer,ADJ,1731,4
andainage,NOUN,1731,2
bâclage,NOUN,1731,2
prolamine,NOUN,1731,2
réflectomètre,NOUN,1731,2
passette,NOUN,1730,2
unilatère,ADJ,1729,2
déspiritualiser,ADJ,1729,4
haptonomie,NOUN,1729,2
vélarisation,NOUN,1729,2
décapitaliser,VERB,1729,36
réflexothérapie,NOUN,1728,2
abréagir,VERB,1728,29
désengluer,VERB,1728,36
néosynéphrine,NOUN,1727,2
préaccord,NOUN,1727,2
roburite,NOUN,1727,2
santiag,NOUN,1727,2
seillon,NOUN,1727,2
rigois,NOUN,1727,3
osidique,ADJ,1726,2
trapper,ADJ,1726,4
jacobus,NOUN,1726,1
bouzin,NOUN,1726,2
byzantinologie,NOUN,1726,2
foulement,NOUN,1726,2
galurin,NOUN,1726,2
méconduite,NOUN,1726,2
rémoulade,NOUN,1726,2
inquantifiable,ADJ,1725,2
contresociété,NOUN,1725,2
sicario,NOUN,1725,2
hypersustentation,NOUN,1724,2
mélanosarcome,NOUN,1724,2
enthèse,NOUN,1723,2
exosphère,NOUN,1723,2
totipotence,NOUN,1723,2
précuire,VERB,1723,36
uniramé,ADJ,1722,4
psittacidé,NOUN,1722,2
éclanche,NOUN,1722,2
phototrophe,ADJ,1721,2
ressuer,ADJ,1721,4
décalquage,NOUN,1721,2
mandille,NOUN,1721,2
barbital,NOUN,1720,2
blettissement,NOUN,1720,2
proèdre,NOUN,1720,2
vidéophone,NOUN,1720,2
multibande,ADJ,1719,2
dévernir,ADJ,1719,4
microprogrammé,ADJ,1719,4
passepoiler,ADJ,1719,4
mastodynie,NOUN,1719,2
défileur,NOUN,1719,4
apoenzyme,NOUN,1718,2
bêtasse,NOUN,1718,2
mésophyte,NOUN,1718,2
mécatronique,NOUN,1717,2
prétorial,ADJ,1716,4
czardas,NOUN,1716,1
lapement,NOUN,1716,2
pentlandite,NOUN,1716,2
étruscologie,NOUN,1716,2
raquetteur,NOUN,1716,4
bastos,NOUN,1715,1
halva,NOUN,1715,2
autoféconder,VERB,1715,36
recapitaliser,ADJ,1714,4
chipotage,NOUN,1714,2
patenôtrier,NOUN,1714,2
taxiphone,NOUN,1714,2
capsomère,NOUN,1713,2
hypochromie,NOUN,1713,2
indélébilité,NOUN,1713,2
panurgisme,NOUN,1713,2
perchiste,NOUN,1713,2
sérovaccination,NOUN,1713,2
zoophage,ADJ,1712,2
rouverain,ADJ,1711,2
pive,NOUN,1711,2
ménapien,NOUN,1711,4
piaculaire,ADJ,1710,2
distributionnalisme,NOUN,1710,2
pneumocyte,NOUN,1710,2
exoréique,ADJ,1709,2
nagari,ADJ,1709,2
autonettoyant,ADJ,1709,4
anglet,NOUN,1709,2
décondensation,NOUN,1709,2
nagari,NOUN,1709,2
électret,NOUN,1709,2
trameur,NOUN,1709,4
monostique,ADJ,1708,2
tholoi,NOUN,1708,1
présentéisme,NOUN,1707,2
scissionner,VERB,1707,37
brillantissime,ADJ,1706,2
abstème,NOUN,1706,2
jabiru,NOUN,1706,2
renonciateur,NOUN,1706,4
rechausser,ADJ,1705,4
angiotensinogène,NOUN,1705,2
diacétylmorphine,NOUN,1705,2
dégazolinage,NOUN,1705,2
vidéoprojecteur,NOUN,1705,2
industrialisable,ADJ,1704,2
sélectionnable,ADJ,1704,2
dénotationnel,ADJ,1704,4
télépathiquement,ADV,1704,1
caryologie,NOUN,1704,2
souler,ADJ,1703,4
contrepropagande,NOUN,1703,2
dégivreur,NOUN,1703,2
diazote,NOUN,1702,2
stéréotaxie,NOUN,1702,2
clarain,NOUN,1701,2
encartement,NOUN,1701,2
kilobit,NOUN,1701,2
cafardeur,NOUN,1701,4
microsomial,ADJ,1700,4
chiffrier,NOUN,1700,2
jeanfoutre,NOUN,1700,2
leptoméninge,NOUN,1700,2
saurissage,NOUN,1700,2
broque,NOUN,1699,2
broquer,VERB,1699,37
bioterroriste,NOUN,1698,2
monologuiste,NOUN,1698,2
trufficulture,NOUN,1698,2
oblitérateur,ADJ,1697,4
syndactyle,ADJ,1696,2
gouleyant,ADJ,1696,4
millerandé,ADJ,1696,4
retisser,ADJ,1696,4
bombinette,NOUN,1696,2
indifférentiste,NOUN,1696,2
dermatomycose,NOUN,1695,2
démultiplexeur,NOUN,1695,2
surstockage,NOUN,1695,2
télépaiement,NOUN,1695,2
isomériser,ADJ,1694,4
redécorer,ADJ,1694,4
transmutateur,NOUN,1694,4
démoduler,ADJ,1693,4
mésestimation,NOUN,1693,2
verdunisation,NOUN,1693,2
mielleusement,ADV,1692,1
cosson,NOUN,1692,2
verglacer,VERB,1692,9
horoscopique,ADJ,1691,2
béal,NOUN,1691,2
hotu,NOUN,1691,2
lucite,NOUN,1691,2
sidérémie,NOUN,1691,2
ragréer,ADJ,1690,4
irréellement,ADV,1690,1
crumble,NOUN,1690,2
marmiter,ADJ,1689,4
cigarettier,NOUN,1689,4
apatam,NOUN,1688,2
hyperconscience,NOUN,1688,2
polyoxyméthylène,NOUN,1688,2
chaîneur,NOUN,1688,4
lessivier,NOUN,1688,4
antipatinage,ADJ,1687,1
holométabole,ADJ,1687,2
dénazifier,ADJ,1687,4
stranguler,ADJ,1687,4
zigouiller,ADJ,1687,4
antipatinage,NOUN,1687,2
garancière,NOUN,1687,2
holométabole,NOUN,1687,2
querelleux,ADJ,1686,1
gazonneux,ADJ,1686,3
blouser,ADJ,1686,4
oldowayen,ADJ,1686,4
téléalarme,NOUN,1686,2
drageonnement,NOUN,1685,2
maternalisme,NOUN,1685,2
azothydrique,ADJ,1684,2
chevenne,NOUN,1684,2
collectionnement,NOUN,1684,2
craniopharyngiome,NOUN,1684,2
caparaçonner,VERB,1684,36
bégum,NOUN,1683,2
euchromatine,NOUN,1683,2
homothermie,NOUN,1683,2
pesto,NOUN,1683,2
précordialgie,NOUN,1683,2
détoxifier,VERB,1683,36
affichable,ADJ,1682,2
addictologie,NOUN,1682,2
agrainage,NOUN,1682,2
indri,NOUN,1682,2
tracéologie,NOUN,1682,2
désenvoûter,VERB,1682,36
hyperréel,ADJ,1681,4
radiocompas,NOUN,1680,1
aiglette,NOUN,1680,2
doudoune,NOUN,1680,2
rotamètre,NOUN,1680,2
affaiter,VERB,1680,36
découpable,ADJ,1679,2
hébraïste,NOUN,1679,2
néocommuniste,NOUN,1679,2
icefield,NOUN,1678,2
nomologie,NOUN,1678,2
polarographe,NOUN,1677,2
érectilité,NOUN,1677,2
amorçable,ADJ,1676,2
holophrastique,ADJ,1676,2
infinitaire,ADJ,1676,2
dételage,NOUN,1676,2
oxazine,NOUN,1676,2
palatabilité,NOUN,1676,2
trichogramme,NOUN,1676,2
fissionner,VERB,1676,36
somatiser,ADJ,1675,4
avionnerie,NOUN,1675,2
picaillon,NOUN,1675,2
relaisser,VERB,1675,36
interfacer,ADJ,1674,4
démédicalisation,NOUN,1674,2
lampadophore,NOUN,1674,2
anticipable,ADJ,1673,2
putréfiable,ADJ,1673,2
engobage,NOUN,1673,2
viscache,NOUN,1673,2
canoteur,NOUN,1673,4
cymbalier,NOUN,1673,4
isotypique,ADJ,1672,2
macrocyclique,ADJ,1672,2
myalgique,ADJ,1672,2
virginalement,ADV,1672,1
avionnette,NOUN,1672,2
ghréline,NOUN,1672,2
sindhi,NOUN,1672,2
assamais,NOUN,1672,3
aluner,VERB,1672,36
réemprunter,VERB,1672,36
chaumard,NOUN,1671,2
péquin,NOUN,1671,2
yéti,NOUN,1671,2
musiquer,ADJ,1670,4
listeria,NOUN,1670,1
hypophosphorique,ADJ,1669,2
aigrissement,NOUN,1669,2
hydrocotyle,NOUN,1669,2
oléandre,NOUN,1669,2
serif,NOUN,1669,2
spirantisation,NOUN,1669,2
tocade,NOUN,1669,2
reclure,VERB,1669,1
découvrable,ADJ,1668,2
fulgurer,ADJ,1668,4
margis,NOUN,1668,1
biture,NOUN,1668,2
boille,NOUN,1668,2
ipé,NOUN,1668,2
mortaisage,NOUN,1668,2
staurolite,NOUN,1668,2
louvet,NOUN,1668,4
biturer,VERB,1668,36
burgraviat,NOUN,1667,2
jointoyer,VERB,1667,36
paralangage,NOUN,1666,2
périssodactyle,NOUN,1666,2
décapement,NOUN,1665,2
manodétendeur,NOUN,1664,2
stockiste,NOUN,1664,2
relarguer,VERB,1664,36
ammocète,NOUN,1663,2
gnocchi,NOUN,1663,2
plansichter,NOUN,1663,2
désétatiser,VERB,1663,36
recalibrer,ADJ,1662,4
revalider,ADJ,1662,4
cœlostat,NOUN,1662,2
niangon,NOUN,1662,2
reconsolidation,NOUN,1662,2
rhématisation,NOUN,1662,2
noyauteur,NOUN,1662,4
immatérialiser,ADJ,1661,4
blanchaille,NOUN,1661,2
contrepet,NOUN,1661,2
circuiterie,NOUN,1660,2
dérépression,NOUN,1660,2
macrocyte,NOUN,1660,2
pneumostome,NOUN,1660,2
resynchronisation,NOUN,1660,2
superlourd,NOUN,1660,4
luminique,ADJ,1659,2
précisable,ADJ,1659,2
idiotement,ADV,1658,1
festoiement,NOUN,1658,2
saïmiri,NOUN,1658,2
calandreur,NOUN,1658,4
hydronymie,NOUN,1657,2
palémon,NOUN,1657,2
cartonneux,NOUN,1657,3
anthropobiologie,NOUN,1656,2
répétibilité,NOUN,1656,2
cybernaute,NOUN,1655,2
glaciériste,NOUN,1655,2
sensationnisme,NOUN,1655,2
springbok,NOUN,1655,2
cintreur,NOUN,1655,4
déchainement,NOUN,1654,2
pseudotumeur,NOUN,1654,2
syntype,NOUN,1654,2
corporifier,VERB,1654,36
aiguillat,NOUN,1653,2
brayette,NOUN,1653,2
kiloparsec,NOUN,1653,2
osmonde,NOUN,1653,2
panner,ADJ,1652,4
comparablement,ADV,1652,1
balèze,NOUN,1652,2
chaussetrappe,NOUN,1652,2
pouture,NOUN,1652,2
incidenter,ADJ,1651,4
lichette,NOUN,1651,2
raccard,NOUN,1651,2
aveulissement,NOUN,1650,2
dermatophytie,NOUN,1650,2
délaminage,NOUN,1650,2
lagomorphe,NOUN,1650,2
macre,NOUN,1650,2
électroplaque,NOUN,1650,2
souahéli,NOUN,1650,4
musquer,VERB,1650,36
bougonnement,NOUN,1649,2
cyclodextrine,NOUN,1649,2
hystérosalpingographie,NOUN,1649,2
glucomètre,NOUN,1648,2
maryland,NOUN,1648,2
origami,NOUN,1648,2
déficeler,VERB,1648,50
musicographique,ADJ,1647,2
bisaiguë,NOUN,1647,2
glucanase,NOUN,1647,2
passionaria,NOUN,1647,2
provoc,NOUN,1647,2
strioscopie,NOUN,1647,2
électrobiologie,NOUN,1647,2
biberonner,VERB,1647,36
impanation,NOUN,1646,2
ataraxique,ADJ,1645,2
sophrologique,ADJ,1645,2
brachylogie,NOUN,1645,2
charroyeur,NOUN,1645,2
électroosmose,NOUN,1645,2
volleyeur,NOUN,1645,4
refranchir,VERB,1645,29
pocharder,VERB,1645,36
applaudimètre,NOUN,1644,2
dérèglementation,NOUN,1644,2
thermotropisme,NOUN,1644,2
rossard,NOUN,1644,4
muséifier,ADJ,1643,4
introspectivement,ADV,1643,1
coadaptation,NOUN,1643,2
pracrit,NOUN,1643,2
évidage,NOUN,1643,2
herborisateur,NOUN,1643,4
oligospermie,NOUN,1642,2
réalésage,NOUN,1642,2
beugler,ADJ,1641,4
financiariser,ADJ,1641,4
hétérosporé,ADJ,1641,4
ultradien,ADJ,1641,4
gobage,NOUN,1641,2
catabatique,ADJ,1640,2
contributivité,NOUN,1640,2
kalium,NOUN,1640,2
photophosphorylation,NOUN,1640,2
psychédélisme,NOUN,1640,2
cétylique,ADJ,1639,2
gyros,NOUN,1639,1
péperin,NOUN,1639,2
bachoter,VERB,1639,37
pourpenser,VERB,1638,36
réinitialiser,ADJ,1637,4
féeriquement,ADV,1637,1
coquebin,NOUN,1637,4
désaminer,ADJ,1636,4
galimafrée,NOUN,1636,2
gredinerie,NOUN,1636,2
hochepot,NOUN,1636,2
surémission,NOUN,1636,2
journaliser,VERB,1636,36
twister,VERB,1636,37
supermassif,ADJ,1635,4
naturopathe,NOUN,1635,2
maffioso,NOUN,1635,3
godaille,NOUN,1634,2
kriegspiel,NOUN,1634,2
magnétométrie,NOUN,1634,2
venette,NOUN,1634,2
déculturer,VERB,1634,36
chantable,ADJ,1633,2
pentateuque,NOUN,1633,2
sapropèle,NOUN,1633,2
épilogueur,NOUN,1633,4
physalis,NOUN,1632,1
contrebalancement,NOUN,1632,2
dégoûtation,NOUN,1632,2
pentapole,NOUN,1632,2
résidentialisation,NOUN,1632,2
campanulacée,ADJ,1631,2
campanulacée,NOUN,1631,2
hexogène,NOUN,1629,2
molard,NOUN,1629,2
panclastite,NOUN,1629,2
paroxyste,NOUN,1629,2
penthouse,NOUN,1629,2
préaccentuation,NOUN,1629,2
éburon,NOUN,1629,4
pénurique,ADJ,1628,2
génitalement,ADV,1628,1
natrolite,NOUN,1628,2
piloselle,NOUN,1628,2
crisique,ADJ,1627,2
moere,NOUN,1627,2
sifflotement,NOUN,1627,2
spinnaker,NOUN,1627,2
crématiste,NOUN,1626,2
léiomyome,NOUN,1626,2
marchandisage,NOUN,1626,2
métallophone,NOUN,1626,2
sextolet,NOUN,1626,2
pédophilique,ADJ,1625,2
pouhon,NOUN,1625,2
œnomètre,NOUN,1625,2
émirien,NOUN,1625,4
déprogrammer,ADJ,1624,4
éclectiquement,ADV,1624,1
carbonado,NOUN,1624,2
impesanteur,NOUN,1624,2
lipogrammatique,ADJ,1623,2
cornaquer,ADJ,1623,4
déphosphorer,ADJ,1623,4
pennage,NOUN,1623,2
monostyle,ADJ,1622,2
dépolymériser,ADJ,1622,4
périonyxis,NOUN,1622,1
cryochirurgie,NOUN,1622,2
diffusiomètre,NOUN,1622,2
monostyle,NOUN,1622,2
métalogisme,NOUN,1622,2
retourneur,NOUN,1622,4
antigang,ADJ,1621,1
billebaude,NOUN,1621,2
holdup,NOUN,1621,2
rigolage,NOUN,1621,2
superfinition,NOUN,1621,2
billebauder,VERB,1621,37
lentivirus,NOUN,1620,1
colpite,NOUN,1620,2
acanthure,NOUN,1619,2
cyprotérone,NOUN,1619,2
réacquis,ADJ,1618,3
réacquérir,ADJ,1618,3
inintelligemment,ADV,1618,1
septièmement,ADV,1618,1
ergativité,NOUN,1618,2
